ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),±â¿Â QCÇÃ·¡±×,°­¼ö·®(mm),°­¼ö·® QCÇÃ·¡±×,Ç³¼Ó(m/s),Ç³¼Ó QCÇÃ·¡±×,Ç³Çâ(16¹æÀ§),Ç³Çâ QCÇÃ·¡±×,½Àµµ(%),½Àµµ QCÇÃ·¡±×,Áõ±â¾Ð(hPa),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇöÁö±â¾Ð(hPa),ÇöÁö±â¾Ð QCÇÃ·¡±×,ÇØ¸é±â¾Ð(hPa),ÇØ¸é±â¾Ð QCÇÃ·¡±×,ÀÏÁ¶(hr),ÀÏÁ¶ QCÇÃ·¡±×,ÀÏ»ç(MJ/m2),ÀÏ»ç QCÇÃ·¡±×,Àû¼³(cm),3½Ã°£½ÅÀû¼³(cm),Àü¿î·®(10ºÐÀ§),ÁßÇÏÃþ¿î·®(10ºÐÀ§),¿îÇü(¿îÇü¾à¾î),ÃÖÀú¿î°í(100m ),½ÃÁ¤(10m),Áö¸é»óÅÂ(Áö¸é»óÅÂÄÚµå),Çö»ó¹øÈ£(±¹³»½Ä),Áö¸é¿Âµµ(¡ÆC),Áö¸é¿Âµµ QCÇÃ·¡±×,5cm ÁöÁß¿Âµµ(¡ÆC),10cm ÁöÁß¿Âµµ(¡ÆC),20cm ÁöÁß¿Âµµ(¡ÆC),30cm ÁöÁß¿Âµµ(¡ÆC)
105,°­¸ª,2017-03-01 18:00,7.3,0,3,0,2,0,20,0,75,0,7.6,3.1,1010.7,0,1013.9,0,0,0,0,0,,,,,,,264,,,5.5,0,8.1,7.8,6.7,6.3
105,°­¸ª,2017-03-01 19:00,6.5,0,,9,1.9,0,50,0,81,0,7.8,3.4,1010.9,0,1014.1,0,0,0,0,0,,,,,,,580,,,5.6,0,7.7,7.7,6.8,6.3
105,°­¸ª,2017-03-01 20:00,6.2,0,,9,2.2,0,90,0,81,0,7.6,3.1,1010.6,0,1013.8,0,,9,,9,,,,,,,275,,,5.4,0,7.5,7.5,6.8,6.4
105,°­¸ª,2017-03-01 21:00,5.9,0,0,0,1.2,0,50,0,81,0,7.5,2.8,1010.4,0,1013.6,0,,9,,9,,,,,,,294,,,5.3,0,7.3,7.4,6.8,6.4
105,°­¸ª,2017-03-01 22:00,5.9,0,,9,.4,0,0,0,79,0,7.3,2.5,1010,0,1013.2,0,,9,,9,,,,,,,347,,,4.8,0,7.1,7.2,6.8,6.5
105,°­¸ª,2017-03-01 23:00,5.5,0,,9,1.3,0,290,0,84,0,7.6,3,1009.2,0,1012.4,0,,9,,9,,,,,,,460,,,4.4,0,6.9,7.1,6.8,6.5
105,°­¸ª,2017-03-02 00:00,5.3,0,,9,.6,0,340,0,85,0,7.5,2.9,1008.4,0,1011.6,0,,9,,9,,,,,,,211,,,3.9,0,6.7,6.9,6.8,6.6
105,°­¸ª,2017-03-02 01:00,4.9,0,,,1.6,0,290,0,87,0,7.5,2.9,1007.9,0,1011.1,0,,9,,9,,,,,,,222,,,4.1,0,6.5,6.8,6.7,6.6
105,°­¸ª,2017-03-02 02:00,4.8,0,,,.9,0,340,0,86,0,7.4,2.6,1007.6,0,1010.8,0,,9,,9,,,,,,,328,,,4.2,0,6.4,6.7,6.7,6.6
105,°­¸ª,2017-03-02 03:00,4.6,0,,,1.6,0,290,0,85,0,7.2,2.2,1007,0,1010.2,0,,9,,9,,,,,,,1281,,,3.7,0,6.3,6.6,6.6,6.6
105,°­¸ª,2017-03-02 04:00,4.3,0,,,1.7,0,290,0,84,0,7,1.8,1006.4,0,1009.6,0,,9,,9,,,,,,,1300,,,3.5,0,6.2,6.5,6.6,6.6
105,°­¸ª,2017-03-02 05:00,4.3,0,,,1.2,0,320,0,83,0,6.9,1.6,1006.4,0,1009.6,0,,9,,9,,,,,,,1289,,,3.5,0,6,6.4,6.6,6.6
105,°­¸ª,2017-03-02 06:00,4.4,0,.5,0,1.9,0,70,0,85,0,7.1,2,1006.9,0,1010.1,0,,9,,9,,,,,,,1124,,,3.9,0,6,6.3,6.5,6.6
105,°­¸ª,2017-03-02 07:00,4.2,0,,9,1.4,0,340,0,85,0,7,1.8,1007.3,0,1010.5,0,0,0,0,0,,,,,,,1076,,,3.7,0,5.9,6.2,6.5,6.6
105,°­¸ª,2017-03-02 08:00,4.2,0,,9,1.9,0,20,0,80,0,6.6,1,1007.9,0,1011.1,0,0,0,.02,0,,,,,,,1551,,,4.4,0,5.8,6.1,6.4,6.6
105,°­¸ª,2017-03-02 09:00,4.6,0,1,0,1,0,340,0,83,0,7,1.9,1008.4,0,1011.6,0,0,0,.34,0,,,,,,,548,,,8,0,6,6.1,6.4,6.6
105,°­¸ª,2017-03-02 10:00,4,0,,9,3.2,0,50,0,84,0,6.8,1.5,1008.8,0,1012,0,0,0,.29,0,,,,,,,165,,,5.8,0,6.1,6.1,6.3,6.5
105,°­¸ª,2017-03-02 11:00,3.5,0,,9,2.7,0,20,0,86,0,6.7,1.3,1009.4,0,1012.6,0,0,0,.13,0,,,,,,,242,,,4.1,0,5.9,6.1,6.3,6.5
105,°­¸ª,2017-03-02 12:00,2.4,0,8.5,0,2.8,0,360,0,88,0,6.4,.6,1009.9,0,1013.2,0,0,0,.13,0,,,,,,,196,,,3.6,0,5.4,6,6.3,6.5
105,°­¸ª,2017-03-02 13:00,2.5,0,,9,2.5,0,20,0,88,0,6.4,.7,1009.9,0,1013.1,0,0,0,.16,0,,,,,,,296,,,3.3,0,5.1,5.9,6.3,6.5
105,°­¸ª,2017-03-02 14:00,3.5,0,,9,2.7,0,360,0,84,0,6.6,1,1009.7,0,1012.9,0,0,0,.38,0,,,,,,,1609,,,7.8,0,5.4,5.7,6.2,6.5
105,°­¸ª,2017-03-02 15:00,3.5,0,5,0,3.1,0,50,0,85,0,6.7,1.2,1010,0,1013.2,0,0,0,.41,0,,,,,,,2616,,,5.5,0,5.8,5.7,6.2,6.5
105,°­¸ª,2017-03-02 16:00,3.7,0,,9,1.8,0,50,0,84,0,6.7,1.2,1010.2,0,1013.4,0,0,0,.24,0,,,,,,,5010,,,6.9,0,5.8,5.8,6.1,6.4
105,°­¸ª,2017-03-02 17:00,3.6,0,,9,1.8,0,20,0,85,0,6.7,1.3,1010.8,0,1014,0,0,0,.2,0,,,,,,,4469,,,4.6,0,5.8,5.9,6.1,6.4
105,°­¸ª,2017-03-02 18:00,3,0,1,0,1.4,0,360,0,85,0,6.4,.7,1011.4,0,1014.6,0,0,0,.03,0,,,,,,,3446,,,3.5,0,5.6,5.8,6.1,6.4
105,°­¸ª,2017-03-02 19:00,2.8,0,,9,1.1,0,340,0,86,0,6.4,.6,1012.1,0,1015.4,0,0,0,0,0,,,,,,,5010,,,-.3,0,5.3,5.8,6.1,6.3
105,°­¸ª,2017-03-02 20:00,2.5,0,,9,.5,0,20,0,89,0,6.5,.8,1012.4,0,1015.7,0,,9,,9,,,,,,,4186,,,-1.3,0,5,5.7,6,6.3
105,°­¸ª,2017-03-02 21:00,1.4,0,0,0,1.3,0,320,0,91,0,6.1,0,1012.4,0,1015.7,0,,9,,9,,,,,,,1909,,,-2.2,0,4.5,5.6,6,6.3
105,°­¸ª,2017-03-02 22:00,.7,0,,9,.4,0,0,0,90,0,5.8,-.7,1012.8,0,1016.1,0,,9,,9,,,,,,,5010,,,-4.6,0,4.1,5.4,6,6.3
105,°­¸ª,2017-03-02 23:00,1,0,,9,1.8,0,320,0,78,0,5.1,-2.4,1013.2,0,1016.5,0,,9,,9,,,,,,,5010,,,-3.5,0,3.8,5.1,5.9,6.3
105,°­¸ª,2017-03-03 00:00,1.6,0,,9,2.1,0,320,0,63,0,4.3,-4.6,1013.8,0,1017.1,0,,9,,9,,,,,,,5010,,,-3.3,0,3.6,4.9,5.9,6.3
105,°­¸ª,2017-03-03 01:00,1.1,0,,,1.7,0,320,0,63,0,4.2,-5.1,1014.6,0,1017.9,0,,9,,9,,,,,,,5010,,,-4.1,0,3.4,4.7,5.7,6.2
105,°­¸ª,2017-03-03 02:00,1,0,,,2.1,0,290,0,58,0,3.8,-6.3,1015.1,0,1018.4,0,,9,,9,,,,,,,5010,,,-4.2,0,3.1,4.5,5.6,6.2
105,°­¸ª,2017-03-03 03:00,.9,0,,,2.9,0,290,0,57,0,3.7,-6.6,1015,0,1018.3,0,,9,,9,,,,,,,5010,,,-3.7,0,2.9,4.3,5.5,6.2
105,°­¸ª,2017-03-03 04:00,.5,0,,,2.7,0,320,0,59,0,3.7,-6.6,1014.7,0,1018,0,,9,,9,,,,,,,5010,,,-4,0,2.7,4.1,5.4,6.1
105,°­¸ª,2017-03-03 05:00,.6,0,,,3.3,0,290,0,56,0,3.6,-7.1,1014.6,0,1017.9,0,,9,,9,,,,,,,5010,,,-3.8,0,2.5,4,5.4,6.1
105,°­¸ª,2017-03-03 06:00,.6,0,,,3.5,0,320,0,54,0,3.5,-7.6,1014.6,0,1017.9,0,,9,,9,,,,,,,5010,,,-3.6,0,2.4,3.8,5.2,6
105,°­¸ª,2017-03-03 07:00,1.2,0,,,3.3,0,320,0,49,0,3.3,-8.3,1014.9,0,1018.2,0,0,0,0,0,,,,,,,5010,,,-3.5,0,2.3,3.7,5.1,6
105,°­¸ª,2017-03-03 08:00,2.2,0,,,5.6,0,290,0,42,0,3,-9.4,1015.6,0,1018.9,0,.9,0,.28,0,,,,,,,5010,,,-.6,0,2.3,3.6,5,5.9
105,°­¸ª,2017-03-03 09:00,3.8,0,,,5.2,0,290,0,35,0,2.8,-10.2,1015.9,0,1019.2,0,1,0,.96,0,,,,,,,5010,,,5.9,0,2.7,3.5,4.9,5.9
105,°­¸ª,2017-03-03 10:00,5.9,0,,,3.9,0,320,0,31,0,2.9,-9.9,1015.6,0,1018.8,0,1,0,1.63,0,,,,,,,5010,,,16.9,0,3.6,3.6,4.9,5.8
105,°­¸ª,2017-03-03 11:00,7.4,0,,,4.4,0,320,0,27,0,2.8,-10.4,1015.3,0,1018.5,0,1,0,2.21,0,,,,,,,5010,,,21.8,0,5,3.9,4.8,5.8
105,°­¸ª,2017-03-03 12:00,8.6,0,,,5,0,290,0,27,0,3,-9.3,1014.2,0,1017.4,0,1,0,2.63,0,,,,,,,5010,,,27.1,0,6.3,4.4,4.8,5.7
105,°­¸ª,2017-03-03 13:00,10.1,0,,,4.8,0,270,0,26,0,3.2,-8.5,1013.1,0,1016.3,0,1,0,2.8,0,,,,,,,5010,,,29,0,7.5,5,4.8,5.7
105,°­¸ª,2017-03-03 14:00,11.5,0,,,4,0,290,0,23,0,3.1,-8.9,1012.1,0,1015.2,0,1,0,2.61,0,,,,,,,5010,,,28.5,0,8.5,5.8,5,5.7
105,°­¸ª,2017-03-03 15:00,12.3,0,,,3.7,0,290,0,23,0,3.3,-8.2,1011.9,0,1015,0,1,0,2.29,0,,,,,,,5010,,,15.7,0,8.8,6.4,5.2,5.7
105,°­¸ª,2017-03-03 16:00,11.6,0,,,3.8,0,290,0,24,0,3.3,-8.3,1011.8,0,1014.9,0,.9,0,1.29,0,,,,,,,5010,,,16.2,0,8.6,6.9,5.4,5.7
105,°­¸ª,2017-03-03 17:00,11.3,0,,,4.2,0,320,0,25,0,3.3,-8,1011.6,0,1014.7,0,1,0,1.09,0,,,,,,,5010,,,15,0,8.5,7.1,5.6,5.7
105,°­¸ª,2017-03-03 18:00,10.2,0,,,3.8,0,290,0,29,0,3.6,-7,1012.5,0,1015.7,0,.8,0,.53,0,,,,,,,5010,,,7.9,0,8,7.3,5.8,5.7
105,°­¸ª,2017-03-03 19:00,8.8,0,,,3.2,0,290,0,33,0,3.7,-6.6,1013.1,0,1016.3,0,0,0,.02,0,,,,,,,5010,,,3.9,0,7.1,7.1,5.9,5.8
105,°­¸ª,2017-03-03 20:00,8.5,0,,,3.9,0,290,0,32,0,3.6,-7.2,1013.4,0,1016.6,0,,9,,9,,,,,,,5010,,,4,0,6.6,7,6,5.8
105,°­¸ª,2017-03-03 21:00,8.4,0,,,4,0,290,0,31,0,3.4,-7.7,1013.5,0,1016.7,0,,9,,9,,,,,,,5010,,,4,0,6.2,6.7,6.1,5.9
105,°­¸ª,2017-03-03 22:00,7.9,0,,,3.5,0,290,0,32,0,3.4,-7.8,1014,0,1017.2,0,,9,,9,,,,,,,5010,,,3,0,5.8,6.5,6.1,6
105,°­¸ª,2017-03-03 23:00,7.6,0,,,2.6,0,290,0,32,0,3.3,-8,1014,0,1017.2,0,,9,,9,,,,,,,5010,,,1,0,5.5,6.2,6.1,6
105,°­¸ª,2017-03-04 00:00,7.4,0,,,1.4,0,340,0,30,0,3.1,-9,1013.8,0,1017,0,,9,,9,,,,,,,5010,,,-.4,0,5.1,6,6.1,6
105,°­¸ª,2017-03-04 01:00,7.1,0,,,2.4,0,320,0,28,0,2.8,-10.2,1014,0,1017.2,0,,9,,9,,,,,,,5010,,,0,0,4.8,5.7,6,6.1
105,°­¸ª,2017-03-04 02:00,7.2,0,,,3.4,0,320,0,27,0,2.8,-10.5,1014.2,0,1017.4,0,,9,,9,,,,,,,5010,,,1.3,0,4.6,5.5,6,6.1
105,°­¸ª,2017-03-04 03:00,6.3,0,,,1.6,0,270,0,30,0,2.9,-10,1014.4,0,1017.6,0,,9,,9,,,,,,,5010,,,-2.1,0,4.3,5.3,5.9,6.1
105,°­¸ª,2017-03-04 04:00,6.1,0,,,2.2,0,320,0,30,0,2.8,-10.2,1014.2,0,1017.4,0,,9,,9,,,,,,,5010,,,-.9,0,4.1,5.1,5.8,6.1
105,°­¸ª,2017-03-04 05:00,5.4,0,,,2.7,0,320,0,33,0,3,-9.6,1014.1,0,1017.3,0,,9,,9,,,,,,,5010,,,-1.1,0,3.8,4.9,5.7,6.1
105,°­¸ª,2017-03-04 06:00,4.7,0,,,1.6,0,290,0,35,0,3,-9.4,1014.7,0,1017.9,0,,9,,9,,,,,,,5010,,,-3.2,0,3.5,4.7,5.7,6.1
105,°­¸ª,2017-03-04 07:00,4.5,0,,,1.9,0,320,0,34,0,2.9,-10,1015.1,0,1018.3,0,0,0,0,0,,,,,,,5010,,,-2.5,0,3.3,4.6,5.5,6
105,°­¸ª,2017-03-04 08:00,5.2,0,,,2.4,0,320,0,33,0,2.9,-9.7,1015.6,0,1018.8,0,.8,0,.28,0,,,,,,,5010,,,4.1,0,3.4,4.4,5.4,6
105,°­¸ª,2017-03-04 09:00,8,0,,,1.8,0,340,0,26,0,2.8,-10.3,1015.7,0,1018.9,0,1,0,1.01,0,,,,,,,5010,,,18.3,0,4.3,4.4,5.4,6
105,°­¸ª,2017-03-04 10:00,10.1,0,,,1.6,0,20,0,21,0,2.6,-11.2,1015.7,0,1018.9,0,1,0,1.75,0,,,,,,,5010,,,29.2,0,5.8,4.6,5.3,6
105,°­¸ª,2017-03-04 11:00,11,0,,,2,0,110,0,29,0,3.8,-6.3,1015.7,0,1018.9,0,1,0,2.31,0,,,,,,,4851,,,35,0,7.6,5,5.3,5.9
105,°­¸ª,2017-03-04 12:00,10.6,0,,,2.5,0,90,0,31,0,4,-5.8,1015.6,0,1018.8,0,1,0,2.66,0,,,,,,,5010,,,35.9,0,9.1,5.8,5.3,5.9
105,°­¸ª,2017-03-04 13:00,11,0,,,2.6,0,90,0,39,0,5.1,-2.4,1015.4,0,1018.6,0,1,0,2.74,0,,,,,,,5010,,,35.3,0,10.2,6.6,5.4,5.9
105,°­¸ª,2017-03-04 14:00,10.6,0,,,2.3,0,110,0,47,0,6,-.2,1014.8,0,1018,0,.9,0,2.17,0,,,,,,,5010,,,29.3,0,10.5,7.4,5.7,5.9
105,°­¸ª,2017-03-04 15:00,9.2,0,,,2.3,0,110,0,52,0,6.1,-.1,1015,0,1018.2,0,.2,0,.74,0,,,,,,,4264,,,14.8,0,9.9,7.9,5.9,5.9
105,°­¸ª,2017-03-04 16:00,8.6,0,,,1.6,0,90,0,58,0,6.4,.7,1015.3,0,1018.5,0,0,0,.25,0,,,,,,,1825,,,10.4,0,9.2,8.1,6.1,5.9
105,°­¸ª,2017-03-04 17:00,8.6,0,,,.8,0,110,0,57,0,6.3,.5,1015.2,0,1018.4,0,0,0,.15,0,,,,,,,1899,,,9.8,0,8.7,8.1,6.3,6
105,°­¸ª,2017-03-04 18:00,8.4,0,,,1.3,0,200,0,58,0,6.4,.6,1015.2,0,1018.4,0,0,0,.08,0,,,,,,,1826,,,6.9,0,8.3,8,6.5,6.1
105,°­¸ª,2017-03-04 19:00,7.9,0,,,.4,0,0,0,60,0,6.3,.5,1015.3,0,1018.5,0,0,0,0,0,,,,,,,1797,,,5,0,7.7,7.8,6.6,6.1
105,°­¸ª,2017-03-04 20:00,6.7,0,,,1.2,0,290,0,67,0,6.5,.9,1015.4,0,1018.6,0,,9,,9,,,,,,,781,,,1.2,0,7.2,7.6,6.6,6.2
105,°­¸ª,2017-03-04 21:00,5.4,0,,,2.2,0,290,0,71,0,6.3,.5,1015.2,0,1018.4,0,,9,,9,,,,,,,722,,,1.1,0,6.7,7.4,6.7,6.2
105,°­¸ª,2017-03-04 22:00,4.8,0,,,2,0,290,0,71,0,6.1,0,1014.9,0,1018.1,0,,9,,9,,,,,,,873,,,.3,0,6.2,7.1,6.7,6.3
105,°­¸ª,2017-03-04 23:00,4,0,,,1.4,0,320,0,73,0,5.9,-.4,1014.7,0,1017.9,0,,9,,9,,,,,,,732,,,-1,0,5.9,6.8,6.7,6.3
105,°­¸ª,2017-03-05 00:00,3.1,0,,,2.1,0,290,0,76,0,5.8,-.7,1014.5,0,1017.8,0,,9,,9,,,,,,,592,,,-1.3,0,5.4,6.6,6.6,6.4
105,°­¸ª,2017-03-05 01:00,3.6,0,,,1.8,0,290,0,68,0,5.4,-1.7,1014.4,0,1017.6,0,,9,,9,,,,,,,941,,,-2.1,0,5.1,6.3,6.6,6.4
105,°­¸ª,2017-03-05 02:00,4.1,0,,,2,0,320,0,60,0,4.9,-2.9,1014.3,0,1017.5,0,,9,,9,,,,,,,1146,,,-1.4,0,4.8,6,6.4,6.4
105,°­¸ª,2017-03-05 03:00,3.7,0,,,.4,0,0,0,60,0,4.8,-3.3,1014,0,1017.2,0,,9,,9,,,,,,,1353,,,-4,0,4.5,5.8,6.4,6.4
105,°­¸ª,2017-03-05 04:00,1.7,0,,,1.2,0,270,0,72,0,5,-2.8,1014.2,0,1017.5,0,,9,,9,,,,,,,918,,,-3.5,0,4.2,5.5,6.3,6.4
105,°­¸ª,2017-03-05 05:00,1.6,0,,,1.1,0,320,0,67,0,4.6,-3.8,1014.1,0,1017.4,0,,9,,9,,,,,,,1116,,,-3.3,0,4,5.3,6.1,6.4
105,°­¸ª,2017-03-05 06:00,1.4,0,,,1.8,0,290,0,69,0,4.7,-3.6,1014.1,0,1017.4,0,,9,,9,,,,,,,1002,,,-2.9,0,3.8,5,6,6.4
105,°­¸ª,2017-03-05 07:00,.8,0,,,1.2,0,270,0,73,0,4.8,-3.4,1013.9,0,1017.2,0,0,0,0,0,,,,,,,817,,,-3.2,0,3.6,4.9,5.9,6.4
105,°­¸ª,2017-03-05 08:00,1.4,0,,,1.1,0,290,0,69,0,4.7,-3.6,1013.7,0,1017,0,0,0,.17,0,,,,,,,823,,,-.1,0,3.7,4.8,5.8,6.3
105,°­¸ª,2017-03-05 09:00,4.6,0,,,1.7,0,50,0,60,0,5.1,-2.5,1013.7,0,1016.9,0,0,0,.55,0,,,,,,,1360,,,9.8,0,4.3,4.7,5.7,6.3
105,°­¸ª,2017-03-05 10:00,7.2,0,,,.9,0,90,0,64,0,6.5,.8,1013.1,0,1016.3,0,.1,0,1.03,0,,,,,,,1277,,,18,0,5.5,4.8,5.7,6.3
105,°­¸ª,2017-03-05 11:00,8.7,0,,,1.3,0,140,0,56,0,6.2,.3,1012.1,0,1015.3,0,.4,0,1.37,0,,,,,,,1701,,,26.1,0,6.7,5.2,5.6,6.2
105,°­¸ª,2017-03-05 12:00,9.7,0,,,1.5,0,90,0,56,0,6.7,1.3,1011.2,0,1014.4,0,.2,0,1.55,0,,,,,,,2006,,,25.9,0,7.9,5.7,5.6,6.2
105,°­¸ª,2017-03-05 13:00,10.7,0,,,1.8,0,110,0,46,0,5.9,-.4,1010.2,0,1013.4,0,.7,0,1.69,0,,,,,,,4994,,,28.3,0,8.8,6.3,5.7,6.2
105,°­¸ª,2017-03-05 14:00,11.6,0,,,2.5,0,140,0,50,0,6.8,1.5,1009.4,0,1012.5,0,.9,0,2.03,0,,,,,,,5010,,,31.3,0,9.9,6.8,5.8,6.1
105,°­¸ª,2017-03-05 15:00,11.5,0,,,2.3,0,140,0,51,0,6.9,1.6,1009.1,0,1012.2,0,1,0,1.93,0,,,,,,,4138,,,19.9,0,10.3,7.5,6,6.2
105,°­¸ª,2017-03-05 16:00,11.3,0,,,2.5,0,140,0,52,0,6.9,1.7,1008.8,0,1011.9,0,1,0,1.54,0,,,,,,,4443,,,22,0,10.3,8,6.2,6.2
105,°­¸ª,2017-03-05 17:00,10.2,0,,,1.5,0,110,0,54,0,6.7,1.2,1008.8,0,1012,0,1,0,.84,0,,,,,,,2744,,,13.6,0,9.8,8.3,6.4,6.2
105,°­¸ª,2017-03-05 18:00,9.2,0,,,1.2,0,140,0,59,0,6.8,1.5,1009,0,1012.2,0,.2,0,.22,0,,,,,,,2020,,,6.3,0,9.1,8.4,6.6,6.3
105,°­¸ª,2017-03-05 19:00,8.7,0,,,1,0,50,0,61,0,6.8,1.5,1009.7,0,1012.9,0,0,0,0,0,,,,,,,1184,,,6.4,0,8.5,8.2,6.8,6.3
105,°­¸ª,2017-03-05 20:00,7.9,0,,,1,0,290,0,65,0,6.9,1.7,1009.7,0,1012.9,0,,9,,9,,,,,,,1009,,,3.8,0,8.1,8,6.9,6.4
105,°­¸ª,2017-03-05 21:00,6.2,0,,,1.9,0,290,0,70,0,6.6,1.1,1009.1,0,1012.3,0,,9,,9,,,,,,,791,,,2.8,0,7.5,7.8,6.9,6.4
105,°­¸ª,2017-03-05 22:00,5.7,0,,,2.8,0,290,0,70,0,6.4,.6,1009,0,1012.2,0,,9,,9,,,,,,,911,,,4.1,0,7.1,7.6,6.9,6.5
105,°­¸ª,2017-03-05 23:00,6.5,0,,,1.9,0,340,0,66,0,6.3,.5,1008.5,0,1011.7,0,,9,,9,,,,,,,2392,,,4.5,0,7,7.4,6.9,6.6
105,°­¸ª,2017-03-06 00:00,6.5,0,,,1.5,0,340,0,65,0,6.2,.3,1008.2,0,1011.4,0,,9,,9,,,,,,,713,,,2.2,0,6.7,7.2,6.9,6.6
105,°­¸ª,2017-03-06 01:00,6.7,0,,,1.7,0,360,0,63,0,6.2,.1,1007.7,0,1010.9,0,,9,,9,,,,,,,468,,,3.9,0,6.6,7,6.9,6.6
105,°­¸ª,2017-03-06 02:00,6.3,0,,,2.8,0,270,0,61,0,5.8,-.6,1007.1,0,1010.3,0,,9,,9,,,,,,,724,,,2.7,0,6.4,6.8,6.8,6.7
105,°­¸ª,2017-03-06 03:00,6.4,0,,,2.5,0,290,0,55,0,5.3,-2,1006.9,0,1010.1,0,,9,,9,,,,,,,2524,,,4,0,6.3,6.7,6.8,6.7
105,°­¸ª,2017-03-06 04:00,5.7,0,,,1.6,0,320,0,59,0,5.4,-1.7,1006.9,0,1010.1,0,,9,,9,,,,,,,1335,,,3.8,0,6.2,6.6,6.7,6.7
105,°­¸ª,2017-03-06 05:00,5.1,0,,,2.2,0,360,0,45,0,4,-5.8,1007.3,0,1010.5,0,,9,,9,,,,,,,1626,,,-.3,0,5.8,6.5,6.7,6.7
105,°­¸ª,2017-03-06 06:00,3.8,0,,,1.9,0,340,0,41,0,3.3,-8.2,1008.2,0,1011.4,0,,9,,9,,,,,,,5010,,,-2.5,0,5.2,6.2,6.6,6.7
105,°­¸ª,2017-03-06 07:00,2.9,0,,,4.4,0,290,0,41,0,3.1,-9,1008.3,0,1011.5,0,0,0,0,0,,,,,,,4557,,,-1.2,0,4.8,6.1,6.5,6.7
105,°­¸ª,2017-03-06 08:00,3,0,,,1.3,0,360,0,43,0,3.3,-8.3,1008.9,0,1012.1,0,.7,0,.2,0,,,,,,,3262,,,3,0,4.8,5.8,6.5,6.7
105,°­¸ª,2017-03-06 09:00,2.5,0,,,2.3,0,50,0,60,0,4.4,-4.4,1009.3,0,1012.5,0,.1,0,.37,0,,,,,,,1365,,,7,0,5,5.6,6.4,6.7
105,°­¸ª,2017-03-06 10:00,4.9,0,,,1,0,20,0,39,0,3.4,-7.9,1009.4,0,1012.6,0,.7,0,1.31,0,,,,,,,3751,,,22.1,0,6.2,5.7,6.3,6.6
105,°­¸ª,2017-03-06 11:00,6.6,0,,,2.5,0,290,0,31,0,3,-9.3,1008.9,0,1012.1,0,1,0,2.18,0,,,,,,,5010,,,30,0,7.3,5.9,6.3,6.6
105,°­¸ª,2017-03-06 12:00,6.8,0,,,3.6,0,50,0,21,0,2.1,-14,1008.8,0,1012,0,1,0,2.63,0,,,,,,,5010,,,31.6,0,8.5,6.4,6.2,6.6
105,°­¸ª,2017-03-06 13:00,7.3,0,,,3.1,0,20,0,20,0,2,-14.2,1008.3,0,1011.5,0,1,0,3.06,0,,,,,,,5010,,,35.6,0,9.7,7,6.3,6.6
105,°­¸ª,2017-03-06 14:00,5.3,0,,,5.2,0,70,0,49,0,4.4,-4.5,1008,0,1011.2,0,1,0,1.69,0,,,,,,,4112,,,,1,9.1,7.6,6.4,6.6
105,°­¸ª,2017-03-06 15:00,4.2,0,,,4.5,0,70,0,56,0,4.6,-3.8,1008.7,0,1011.9,0,.2,0,.76,0,,,,,,,1903,,,10.4,0,8.3,7.8,6.6,6.5
105,°­¸ª,2017-03-06 16:00,4,0,,,4.7,0,70,0,52,0,4.2,-4.9,1008.7,0,1011.9,0,.3,0,.81,0,,,,,,,2273,,,9.9,0,8.1,7.8,6.7,6.6
105,°­¸ª,2017-03-06 17:00,3.5,0,,,3,0,70,0,57,0,4.5,-4.2,1009.3,0,1012.5,0,.9,0,.92,0,,,,,,,4444,,,8.6,0,8,7.8,6.9,6.6
105,°­¸ª,2017-03-06 18:00,3.3,0,,,3,0,50,0,49,0,3.8,-6.4,1009.9,0,1013.1,0,.9,0,.34,0,,,,,,,4297,,,2.8,0,7.5,7.7,6.9,6.6
105,°­¸ª,2017-03-06 19:00,2.5,0,,,1.8,0,290,0,53,0,3.9,-6.1,1010.4,0,1013.7,0,0,0,.01,0,,,,,,,2223,,,-1.8,0,6.6,7.5,7,6.7
105,°­¸ª,2017-03-06 20:00,1.8,0,,,3.8,0,320,0,26,0,1.8,-15.7,1010.7,0,1014,0,,9,,9,,,,,,,3567,,,-2.4,0,6,7.2,6.9,6.7
105,°­¸ª,2017-03-06 21:00,1.7,0,,,4.6,0,320,0,22,0,1.5,-17.8,1010.9,0,1014.2,0,,9,,9,,,,,,,5010,,,-2.1,0,5.3,6.8,6.9,6.7
105,°­¸ª,2017-03-06 22:00,1.2,0,,,3.3,0,340,0,24,0,1.6,-17.1,1011.6,0,1014.9,0,,9,,9,,,,,,,5010,,,-3.4,0,4.8,6.4,6.8,6.7
105,°­¸ª,2017-03-06 23:00,.6,0,,,2.4,0,340,0,26,0,1.7,-16.7,1011.6,0,1014.9,0,,9,,9,,,,,,,5010,,,-4.2,0,4.4,6.1,6.7,6.7
105,°­¸ª,2017-03-07 00:00,-.1,0,,,1.8,0,340,0,27,0,1.6,-16.9,1011.4,0,1014.7,0,,9,,9,,,,,,,5010,,,-5.4,0,4,5.7,6.6,6.7
105,°­¸ª,2017-03-07 01:00,-.4,0,,,3.1,0,340,0,29,0,1.7,-16.3,1010.9,0,1014.2,0,,9,,9,,,,,,,5010,,,-4.6,0,3.6,5.4,6.5,6.8
