지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
119,수원,2018-01-04 11:00,-3.3,0,,,1.2,0,230,0,39,0,1.9,-15.3,1025.5,0,1029.9,0,1,0,.94,0,,,6,0,Ci,,1893,,,-.5,0,,,,
119,수원,2018-01-04 12:00,-2.2,0,,,1,0,70,0,38,0,2,-14.6,1024.3,0,1028.7,0,1,0,1.25,0,,,6,0,Ci,,1949,,,-.2,0,,,,
119,수원,2018-01-04 13:00,-1.5,0,,,1,0,140,0,35,0,1.9,-15,1023.3,0,1027.7,0,1,0,1.37,0,,,6,0,Ci,,1922,,,-.2,0,,,,
119,수원,2018-01-04 14:00,-1.4,0,,,1.1,0,90,0,36,0,2,-14.5,1022.2,0,1026.6,0,.9,0,.99,0,,,7,0,Ci,,1921,,,-.1,0,,,,
119,수원,2018-01-04 15:00,-.8,0,,,1.1,0,180,0,36,0,2.1,-14,1021.6,0,1026,0,0,0,.7,0,,,8,0,Ci,,1928,,,-.1,0,,,,
119,수원,2018-01-04 16:00,-1,0,,,.7,0,230,0,35,0,2,-14.5,1021.7,0,1026.1,0,0,0,.34,0,,,10,6,AsCs,32,1920,,,-.2,0,,,,
119,수원,2018-01-04 17:00,-1.6,0,,,1.8,0,290,0,41,0,2.2,-13.1,1021.5,0,1025.9,0,0,0,.13,0,,,10,10,As,32,1634,,,-.2,0,,,,
119,수원,2018-01-04 18:00,-2.2,0,,,1,0,270,0,48,0,2.5,-11.7,1021.4,0,1025.8,0,0,0,0,0,,,10,10,As,28,1270,,,-.5,0,,,,
119,수원,2018-01-04 19:00,-2.4,0,,,.9,0,270,0,49,0,2.5,-11.6,1020.8,0,1025.2,0,,9,,9,,,,9,,44,1284,,,-.8,0,,,,
119,수원,2018-01-04 20:00,-2.5,0,,,.4,0,0,0,50,0,2.5,-11.5,1021.1,0,1025.5,0,,9,,9,,,,9,,42,805,,,-1.1,0,,,,
119,수원,2018-01-04 21:00,-2.8,0,,,1.2,0,200,0,54,0,2.7,-10.8,1021.1,0,1025.5,0,,9,,9,,,8,8,Ac,35,1278,,,-1.4,0,,,,
119,수원,2018-01-04 22:00,-3.2,0,,,.5,0,320,0,52,0,2.5,-11.6,1020.6,0,1025,0,,9,,9,,,,9,,58,1211,,,-1.9,0,,,,
119,수원,2018-01-04 23:00,-3.5,0,,,.5,0,340,0,56,0,2.6,-11,1019.9,0,1024.3,0,,9,,9,,,,,,61,1316,,,-2.1,0,,,,
119,수원,2018-01-05 00:00,-3.7,0,,,.6,0,270,0,54,0,2.5,-11.6,1019.5,0,1023.9,0,,9,,9,,,7,0,,,1329,,,-2.2,0,,,,
119,수원,2018-01-05 01:00,-3.7,0,,,.9,0,270,0,56,0,2.6,-11.2,1019.1,0,1023.5,0,,9,,9,,,,9,,45,1340,,,-2.3,0,,,,
119,수원,2018-01-05 02:00,-4.9,0,,,.8,0,270,0,63,0,2.7,-10.8,1018.8,0,1023.2,0,,9,,9,,,,4,,52,1174,,,-3,0,,,,
119,수원,2018-01-05 03:00,-5.6,0,,,.8,0,270,0,65,0,2.6,-11.1,1018.7,0,1023.1,0,,9,,9,,,0,0,,,1112,,,-3.5,0,,,,
119,수원,2018-01-05 04:00,-5.4,0,,,.7,0,270,0,65,0,2.7,-10.9,1018.3,0,1022.7,0,,9,,9,,,7,0,Ci,,1163,,,-3.5,0,,,,
119,수원,2018-01-05 05:00,-5.5,0,,,.3,0,0,0,70,0,2.8,-10.1,1017.9,0,1022.3,0,,9,,9,,,9,0,Ci,,1058,,,-3.3,0,,,,
119,수원,2018-01-05 06:00,-6.1,0,,,.4,0,0,0,76,0,3,-9.6,1017.9,0,1022.3,0,,9,,9,,,7,0,Ci,,505,,19,-3.3,0,,,,
119,수원,2018-01-05 07:00,-5.2,0,,,1.1,0,290,0,65,0,2.7,-10.7,1018,0,1022.4,0,,9,,9,,,6,0,Ci,,1199,,19,-3.4,0,,,,
119,수원,2018-01-05 08:00,-6,0,,,.4,0,0,0,72,0,2.8,-10.2,1017.7,0,1022.1,0,0,0,0,0,,,6,3,AcCi,42,1010,,,-3.4,0,,,,
119,수원,2018-01-05 09:00,-4.4,0,,,.6,0,200,0,64,0,2.8,-10.1,1018,0,1022.4,0,.2,0,.17,0,,,7,2,ScCi,13,1030,,,-2.8,0,,,,
119,수원,2018-01-05 10:00,-1.3,0,,,.7,0,160,0,52,0,2.9,-9.9,1017.9,0,1022.2,0,.7,0,.56,0,,,5,0,Ci,,1010,,,-1.9,0,,,,
119,수원,2018-01-05 11:00,.1,0,,,3.3,0,250,0,53,0,3.3,-8.3,1018,0,1022.3,0,1,0,1.04,0,,,4,0,Ci,,1368,,,-.3,0,,,,
119,수원,2018-01-05 12:00,1.2,0,,,2.6,0,250,0,51,0,3.4,-7.8,1017,0,1021.3,0,1,0,1.32,0,,,3,0,Ci,,1288,,,.2,0,,,,
119,수원,2018-01-05 13:00,1.8,0,,,3.6,0,270,0,45,0,3.1,-8.8,1016.1,0,1020.4,0,1,0,1.35,0,,,4,2,ScCi,10,1927,,,.3,0,,,,
119,수원,2018-01-05 14:00,1.6,0,,,3.9,0,270,0,41,0,2.8,-10.2,1015.7,0,1020,0,1,0,1.47,0,,,0,0,,,1896,,,.7,0,,,,
119,수원,2018-01-05 15:00,.4,0,,,4.3,0,270,0,50,0,3.1,-8.8,1016,0,1020.3,0,1,0,1.2,0,,,0,0,,,1694,,,-.1,0,,,,
119,수원,2018-01-05 16:00,-1.4,0,,,3.9,0,270,0,64,0,3.5,-7.3,1016.3,0,1020.6,0,.6,0,.51,0,,,5,5,Sc,14,1318,,,-.2,0,,,,
119,수원,2018-01-05 17:00,-1.6,0,,,2.8,0,270,0,66,0,3.6,-7.1,1016.5,0,1020.8,0,.6,0,.22,0,,,4,4,Sc,8,1155,,,-.5,0,,,,
119,수원,2018-01-05 18:00,-2.2,0,,,1.4,0,290,0,68,0,3.5,-7.3,1016.5,0,1020.9,0,0,0,.01,0,,,3,3,Sc,8,1167,,,-1.1,0,,,,
119,수원,2018-01-05 19:00,-2.6,0,,,1,0,270,0,70,0,3.5,-7.3,1016.4,0,1020.8,0,,9,,9,,,,0,,,1059,,,-1.7,0,,,,
119,수원,2018-01-05 20:00,-3.3,0,,,1.1,0,250,0,75,0,3.6,-7.1,1016.5,0,1020.9,0,,9,,9,,,,0,,,839,,19,-2.3,0,,,,
119,수원,2018-01-05 21:00,-4.1,0,,,.5,0,270,0,79,0,3.6,-7.2,1016.6,0,1021,0,,9,,9,,,0,0,,,853,,19,-2.7,0,,,,
119,수원,2018-01-05 22:00,-4.6,0,,,.8,0,230,0,88,0,3.8,-6.2,1016.7,0,1021.1,0,,9,,9,,,,0,,,699,,19,-3.1,0,,,,
119,수원,2018-01-05 23:00,-4.8,0,,,.7,0,360,0,91,0,3.9,-6,1017.1,0,1021.5,0,,9,,9,,,,0,,,614,,19,-3.3,0,,,,
119,수원,2018-01-06 00:00,-4.2,0,,,.9,0,290,0,81,0,3.6,-6.9,1017.4,0,1021.8,0,,9,,9,,,0,0,,,796,,19,-3.6,0,,,,
119,수원,2018-01-06 01:00,-5.4,0,,,.5,0,270,0,81,0,3.3,-8.1,1017.7,0,1022.1,0,,9,,9,,,,0,,,874,,19,-4,0,,,,
119,수원,2018-01-06 02:00,-5.5,0,,,1.1,0,290,0,74,0,3,-9.4,1018.1,0,1022.5,0,,9,,9,,,,0,,,1052,,19,-4.3,0,,,,
119,수원,2018-01-06 03:00,-5,0,,,1.4,0,320,0,66,0,2.8,-10.3,1018.8,0,1023.2,0,,9,,9,,,0,0,,,1289,,,-4.5,0,,,,
119,수원,2018-01-06 04:00,-5.4,0,,,1.4,0,320,0,70,0,2.9,-10,1018.9,0,1023.3,0,,9,,9,,,0,0,,,1123,,,-4.7,0,,,,
119,수원,2018-01-06 05:00,-6.8,0,,,.8,0,270,0,75,0,2.8,-10.4,1019,0,1023.4,0,,9,,9,,,0,0,,,1052,,,-4.9,0,,,,
119,수원,2018-01-06 06:00,-7.5,0,,,.9,0,160,0,83,0,2.9,-9.8,1019.2,0,1023.7,0,,9,,9,,,0,0,,,749,,19,-5.1,0,,,,
119,수원,2018-01-06 07:00,-8.1,0,,,0,0,0,0,88,0,2.9,-9.7,1019.4,0,1023.9,0,,9,,9,,,0,0,,,599,,19,-5.2,0,,,,
119,수원,2018-01-06 08:00,-7.8,0,,,.2,0,0,0,92,0,3.1,-8.8,1019.6,0,1024.1,0,0,0,0,0,,,0,0,,,555,,19,-5.3,0,,,,
119,수원,2018-01-06 09:00,-5,0,,,.6,0,180,0,76,0,3.2,-8.5,1020.3,0,1024.7,0,1,0,.26,0,,,0,0,,,566,,19,-4.6,0,,,,
119,수원,2018-01-06 10:00,-2.2,0,,,.9,0,200,0,58,0,3,-9.3,1020.8,0,1025.2,0,1,0,.71,0,,,0,0,,,774,,4019,-3.1,0,,,,
119,수원,2018-01-06 11:00,.3,0,,,1.7,0,290,0,43,0,2.7,-10.8,1020.8,0,1025.1,0,1,0,1.11,0,,,0,0,,,1606,,40,-.5,0,,,,
119,수원,2018-01-06 12:00,2.1,0,,,2.4,0,250,0,40,0,2.8,-10.1,1020.5,0,1024.8,0,1,0,1.34,0,,,0,0,,,1098,,,-.1,0,,,,
119,수원,2018-01-06 13:00,2.5,0,,,2.5,0,250,0,37,0,2.7,-10.7,1019.6,0,1023.9,0,1,0,1.47,0,,,0,0,,,1725,,,-.1,0,,,,
119,수원,2018-01-06 14:00,3.4,0,,,1.8,0,270,0,31,0,2.4,-12.1,1019,0,1023.3,0,1,0,1.44,0,,,0,0,,,1860,,,.8,0,,,,
119,수원,2018-01-06 15:00,3.4,0,,,2.7,0,250,0,34,0,2.6,-11,1018.8,0,1023.1,0,1,0,1.2,0,,,0,0,,,1896,,,-.1,0,,,,
119,수원,2018-01-06 16:00,1.6,0,,,2.1,0,270,0,37,0,2.5,-11.5,1018.7,0,1023,0,1,0,.8,0,,,0,0,,,1895,,,-.2,0,,,,
119,수원,2018-01-06 17:00,.6,0,,,3.2,0,270,0,44,0,2.8,-10.2,1018.9,0,1023.2,0,1,0,.31,0,,,0,0,,,1698,,,-.6,0,,,,
119,수원,2018-01-06 18:00,-1.2,0,,,1.7,0,270,0,51,0,2.9,-10,1018.9,0,1023.3,0,.3,0,.03,0,,,0,0,,,1774,,,-1.2,0,,,,
119,수원,2018-01-06 19:00,-1.7,0,,,1.2,0,270,0,54,0,2.9,-9.8,1019.8,0,1024.2,0,,9,,9,,,,0,,,1853,,,-1.8,0,,,,
119,수원,2018-01-06 20:00,-2.3,0,,,1.1,0,290,0,58,0,3,-9.4,1020.6,0,1025,0,,9,,9,,,,0,,,1836,,,-2.4,0,,,,
119,수원,2018-01-06 21:00,-3.6,0,,,.2,0,0,0,66,0,3.1,-9,1020.8,0,1025.2,0,,9,,9,,,0,0,,,1520,,,-2.9,0,,,,
119,수원,2018-01-06 22:00,-4.2,0,,,.3,0,0,0,70,0,3.1,-8.8,1021.4,0,1025.8,0,,9,,9,,,,0,,,1291,,,-3.2,0,,,,
119,수원,2018-01-06 23:00,-4.4,0,,,.6,0,50,0,78,0,3.5,-7.6,1020.9,0,1025.3,0,,9,,9,,,,0,,,1152,,,-3.3,0,,,,
119,수원,2018-01-07 00:00,-5,0,,,.7,0,140,0,74,0,3.1,-8.9,1021.4,0,1025.8,0,,9,,9,,,0,0,,,1097,,,-3.7,0,,,,
